"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","gene_name"
"ENSG00000112320",309.878078467481,-0.9516758630851,0.196042568447888,-4.85443478230124,1.20730593289407e-06,1.61021749866464e-05,"Not significant","SOBP"
"ENSG00000123411",245.081689815979,-0.656771351640629,0.13530767700619,-4.85391048144727,1.21050395933751e-06,1.61328953398181e-05,"Not significant","IKZF4"
"ENSG00000121879",1070.60220039405,0.584606926233818,0.120494737960428,4.85172162809144,1.22394334603036e-06,1.62999604251251e-05,"Not significant","PIK3CA"
"ENSG00000129038",3781.66285394015,-0.523353064945099,0.107916210342814,-4.84962419716725,1.2369560057555e-06,1.64611001444894e-05,"Not significant","LOXL1"
"ENSG00000197771",1092.35254307432,0.452789863043901,0.093522233217934,4.84152107433929,1.28849007577942e-06,1.71342574088898e-05,"Not significant","MCMBP"
"ENSG00000198793",1998.40910658788,0.679956889004676,0.140506925671767,4.8393122670202,1.30289196922544e-06,1.73130051503856e-05,"Not significant","MTOR"
"ENSG00000166526",410.527934625194,-0.57884814951343,0.119685855893889,-4.83639562244202,1.32214648444161e-06,1.7555924453204e-05,"Not significant","ZNF3"
"ENSG00000142002",1297.46325615879,0.44286204880869,0.0915899181659621,4.83527071185082,1.32964558234213e-06,1.76425085657052e-05,"Not significant","DPP9"
"ENSG00000107611",41.0818870131441,-1.53798928655878,0.318476470586674,-4.82920852433969,1.3707680354405e-06,1.8174771481664e-05,"Down","CUBN"
"ENSG00000108829",1662.04336576049,0.48454257263655,0.100346342709139,4.82870186949446,1.37425973993652e-06,1.82076793758526e-05,"Not significant","LRRC59"
"ENSG00000166681",2947.68709986347,0.387696568747706,0.0802929768471427,4.82852403748564,1.37548732854278e-06,1.82105635156266e-05,"Not significant","NGFRAP1"
"ENSG00000173947",78.030910778508,-1.20518351406712,0.249754548854127,-4.8254717265271,1.39672279182696e-06,1.84781404124899e-05,"Down","PIFO"
"ENSG00000147475",1664.38740509092,-0.408217447938478,0.0846299953365138,-4.82355512741416,1.41021766746979e-06,1.8642994853237e-05,"Not significant","ERLIN2"
"ENSG00000100304",568.650581747463,0.553128791506336,0.114820834185575,4.81732078877218,1.45498670007827e-06,1.92066765562308e-05,"Not significant","TTLL12"
"ENSG00000171824",1107.98980073126,0.651008750613405,0.135137341704799,4.81738609329392,1.4545107402764e-06,1.92066765562308e-05,"Not significant","EXOSC10"
"ENSG00000101384",1104.94334819137,-0.526272726792617,0.109349233895845,-4.81277013146605,1.4885246838768e-06,1.96350234818335e-05,"Not significant","JAG1"
"ENSG00000116005",8491.25353119418,0.435710663629869,0.0905760136759665,4.81044203588616,1.50596872733622e-06,1.98506053299172e-05,"Not significant","PCYOX1"
"ENSG00000065717",239.973769149551,0.769387634546571,0.160090998695164,4.80593937708887,1.54026569764578e-06,2.0287853221292e-05,"Not significant","TLE2"
"ENSG00000096968",711.841415854117,0.780431105282321,0.162408642568448,4.80535452387274,1.54477527681269e-06,2.03323998478003e-05,"Not significant","JAK2"
"ENSG00000124226",1514.54161000262,-0.461200470045585,0.0959878543298315,-4.80477945116699,1.54922181710328e-06,2.03760523749135e-05,"Not significant","RNF114"
"ENSG00000141522",2530.31836290469,0.454564205769227,0.0946587813522653,4.80213456454295,1.56983136020926e-06,2.06199730656204e-05,"Not significant","ARHGDIA"
"ENSG00000188483",318.546181236413,-0.701772955777398,0.146138577487421,-4.80210610944125,1.57005451525603e-06,2.06199730656204e-05,"Not significant","IER5L"
"ENSG00000000971",5817.31081674539,0.426424557319088,0.08880561492516,4.80177472650185,1.57265558489929e-06,2.06391015334091e-05,"Not significant","CFH"
"ENSG00000213949",1184.1384182639,0.621967573593287,0.129564041101602,4.80046445221287,1.58298073445176e-06,2.07594971662794e-05,"Not significant","ITGA1"
"ENSG00000177425",464.512164584067,0.897332371726204,0.186954843435026,4.79972786603982,1.58881372069124e-06,2.08208495723143e-05,"Not significant","PAWR"
"ENSG00000168874",557.180011895966,0.668948475924459,0.139419523479865,4.79809756358169,1.60179756160361e-06,2.09757542707598e-05,"Not significant","ATOH8"
"ENSG00000044090",1103.20275191868,-0.509585126884479,0.106217032048349,-4.79758393788033,1.60590919770044e-06,2.10143357423325e-05,"Not significant","CUL7"
"ENSG00000085511",744.984324829997,-0.54196486503225,0.11299071450284,-4.79654339223271,1.61427000953515e-06,2.11084240840739e-05,"Not significant","MAP3K4"
"ENSG00000180155",1141.43274004246,-0.458578163021483,0.0957383159877516,-4.78991256834047,1.66853999342868e-06,2.18022559141348e-05,"Not significant","LYNX1"
"ENSG00000156162",1098.79225648455,0.457974304876652,0.095628894265272,4.78907874440379,1.67548728939078e-06,2.18771808850794e-05,"Not significant","DPY19L4"
"ENSG00000117479",262.855134199173,0.996820443368427,0.20823465458911,4.78700553150174,1.69288169964995e-06,2.20883088336381e-05,"Not significant","SLC19A2"
"ENSG00000182836",24.8480423376056,3.16619606971032,0.661564823064757,4.7859196246902,1.70206166733995e-06,2.21759942091575e-05,"Up","PLCXD3"
"ENSG00000211448",662.63316137939,1.69045331730781,0.353210807833932,4.78596147064278,1.70170702817924e-06,2.21759942091575e-05,"Up","DIO2"
"ENSG00000101558",2561.50474674809,0.497591760719757,0.104017591084721,4.78372701704344,1.72074343444161e-06,2.24032098266073e-05,"Not significant","VAPA"
"ENSG00000144827",330.841954493732,-0.624485795422436,0.130609699942323,-4.78131253420081,1.7415436205978e-06,2.26576584174744e-05,"Not significant","ABHD10"
"ENSG00000103222",5088.55799962468,-0.405113117885117,0.0847466309203282,-4.78028581768603,1.75046156654807e-06,2.27408666916389e-05,"Not significant","ABCC1"
"ENSG00000145687",731.423847830039,-0.708959172665872,0.148305356068666,-4.78040167569958,1.74945304424772e-06,2.27408666916389e-05,"Not significant","SSBP2"
"ENSG00000157445",110.078410571652,-0.918132400008947,0.19242495307332,-4.77137910309954,1.82968791178252e-06,2.37530111053005e-05,"Not significant","CACNA2D3"
"ENSG00000198668",3716.83841914505,0.433623619253397,0.090900604478571,4.77030512328023,1.83947069691962e-06,2.38628313718379e-05,"Not significant","CALM1"
"ENSG00000130150",830.322158911167,0.682091805887346,0.143024357913888,4.76906043023817,1.85087137302149e-06,2.39829656174936e-05,"Not significant","MOSPD2"
"ENSG00000164692",204535.843582658,-0.434137631052718,0.0910331896481545,-4.76900384058463,1.85139131208691e-06,2.39829656174936e-05,"Not significant","COL1A2"
"ENSG00000085415",328.563399112513,0.674952040970758,0.141551669174546,4.76823795089609,1.85844203381011e-06,2.40570184879138e-05,"Not significant","SEH1L"
"ENSG00000148516",10692.140246837,0.403379494166562,0.0846079754995057,4.76762966830377,1.86406021184917e-06,2.40951496344547e-05,"Not significant","ZEB1"
"ENSG00000224259",144.37705399891,-0.859733141838551,0.180323700006934,-4.76772128015058,1.86321303023309e-06,2.40951496344547e-05,"Not significant","LINC01133"
"ENSG00000136235",26386.0942902093,-0.403956994982065,0.0848075278532442,-4.76322096879295,1.90527006178284e-06,2.46101932335732e-05,"Not significant","GPNMB"
"ENSG00000106086",469.812929011896,0.674760510453512,0.141762138271092,4.75980765162533,1.93777542369477e-06,2.49942535336653e-05,"Not significant","PLEKHA8"
"ENSG00000167995",317.409423016277,-0.743544919359661,0.156208667504661,-4.75994662292012,1.93644164483392e-06,2.49942535336653e-05,"Not significant","BEST1"
"ENSG00000165105",33.6344110705797,-1.95371423595399,0.410649076657852,-4.75762481156582,1.95884142070991e-06,2.52479117214018e-05,"Down","RASEF"
"ENSG00000233280",539.750950423536,-0.652113248319715,0.137072903992053,-4.75741907647569,1.96083822053485e-06,2.52555962804889e-05,"Not significant","CRYBG3"
"ENSG00000247903",174.542138291674,0.961998962773727,0.202321442210136,4.75480479115293,1.98638256038336e-06,2.55663457022361e-05,"Not significant","RP11-421F16.3"
"ENSG00000220785",365.579050592166,-0.633075924112179,0.133206902447666,-4.75257597376308,2.00841263782056e-06,2.58314526998434e-05,"Not significant","MTMR9LP"
"ENSG00000244490",75.213124650084,1.15555993693359,0.243155997057485,4.75233985966796,2.01076013796469e-06,2.58432122649889e-05,"Up","RWDD4P1"
"ENSG00000171862",2175.00093169496,-0.398947137844443,0.0839558730509026,-4.75186694327579,2.01546990935828e-06,2.58852944483964e-05,"Not significant","PTEN"
"ENSG00000119537",2618.6570049027,0.581517431253986,0.122429477503556,4.74981551103243,2.03602307570835e-06,2.61306534527922e-05,"Not significant","KDSR"
"ENSG00000244731",1106.8265090766,-0.568325336400756,0.119723883409956,-4.74696710642694,2.06489516988245e-06,2.64823539852918e-05,"Not significant","C4A"
"ENSG00000206384",1427.10022569778,-0.806479573751603,0.169947173707584,-4.74547211440689,2.08020571453362e-06,2.66597508489483e-05,"Not significant","COL6A6"
"ENSG00000145623",6435.26539528784,0.46197159128348,0.097353643341207,4.74529329800584,2.08204429727912e-06,2.66643627617451e-05,"Not significant","OSMR"
"ENSG00000139946",386.863059415259,-0.67912371011261,0.143205028959631,-4.74231746640723,2.11287175929277e-06,2.70399599457539e-05,"Not significant","PELI2"
"ENSG00000083097",456.125557589562,-0.625256005090074,0.131852086936071,-4.74210169607124,2.11512394843322e-06,2.70495851334382e-05,"Not significant","DOPEY1"
"ENSG00000006451",1095.51248055838,-0.557671181082179,0.117605454993035,-4.74188192303842,2.1174202875201e-06,2.70597608962172e-05,"Not significant","RALA"
"ENSG00000115828",345.355415005522,1.17818868879323,0.248529665522186,4.74063603762449,2.13048348192173e-06,2.72074207832951e-05,"Up","QPCT"
"ENSG00000075975",930.848581839387,0.489608605562751,0.103341141177245,4.73778980941387,2.1606174054508e-06,2.75727197842101e-05,"Not significant","MKRN2"
"ENSG00000100767",208.812928691966,1.01317576221843,0.214305606075245,4.72771469105989,2.27060929525806e-06,2.89558888345781e-05,"Up","PAPLN"
"ENSG00000108582",7720.30316142008,0.547394994226433,0.115813575981356,4.7265183687494,2.28402139471598e-06,2.91063419007198e-05,"Not significant","CPD"
"ENSG00000206527",618.874126780126,0.60657203311634,0.128370310903148,4.72517382601016,2.29918600024149e-06,2.92788996866911e-05,"Not significant","PTPLB"
"ENSG00000160256",151.938004091306,0.949363718004341,0.200939030266484,4.72463571037096,2.30528225817369e-06,2.93358148760677e-05,"Not significant","FAM207A"
"ENSG00000137821",247.053265089938,-0.640858327758468,0.135675492426197,-4.72346417395223,2.31860819884584e-06,2.94807554816276e-05,"Not significant","LRRC49"
"ENSG00000143067",220.892218881579,-0.752173252577999,0.159245807663507,-4.72334728062276,2.31994188267688e-06,2.94807554816276e-05,"Not significant","ZNF697"
"ENSG00000150990",367.836092727054,0.604608162918885,0.12803267025292,4.72229597121204,2.33196985033708e-06,2.95918932732429e-05,"Not significant","DHX37"
"ENSG00000186470",583.567607594832,-0.537376318355355,0.113794265865935,-4.72234970950519,2.33135358442545e-06,2.95918932732429e-05,"Not significant","BTN3A2"
"ENSG00000028137",518.903246510734,0.848907988287899,0.179823425231249,4.72078644479283,2.34934500876401e-06,2.97914129381382e-05,"Not significant","TNFRSF1B"
"ENSG00000119408",2463.67962424146,-0.582340896100237,0.123361285393231,-4.72061306952132,2.35134855614333e-06,2.97958658920426e-05,"Not significant","NEK6"
"ENSG00000197496",2114.27228476012,0.485291027043886,0.102810858177229,4.72023126397141,2.35576653706559e-06,2.9830886373853e-05,"Not significant","SLC2A10"
"ENSG00000124486",5345.42107494758,0.411581433966606,0.087242978891289,4.71764535320906,2.38589931426476e-06,3.01912536384717e-05,"Not significant","USP9X"
"ENSG00000065833",676.063771922798,-0.6447766157955,0.136742048732783,-4.71527684257169,2.41382321171923e-06,3.05231838385141e-05,"Not significant","ME1"
"ENSG00000143753",2492.34214306368,0.390582130152147,0.0829191982770287,4.71039443540243,2.47237834521608e-06,3.12417143103969e-05,"Not significant","DEGS1"
"ENSG00000167657",1303.81467091046,0.426895430988101,0.0906590032258109,4.70880349218931,2.49175147988212e-06,3.14644696675311e-05,"Not significant","DAPK3"
"ENSG00000129048",1441.83170652588,-1.45355212143574,0.308743525546012,-4.70795984746606,2.50208369857624e-06,3.15620519145707e-05,"Down","ACKR4"
"ENSG00000172301",789.31905556693,-0.539185393377729,0.114528112793197,-4.70788682558083,2.5029799377682e-06,3.15620519145707e-05,"Not significant","COPRS"
"ENSG00000185551",3176.42145253601,0.773503800066176,0.164470498195012,4.70299420598238,2.56373697611022e-06,3.23055940972883e-05,"Not significant","NR2F2"
"ENSG00000132199",352.471817153395,-0.743578521182199,0.158176982482801,-4.70092746435501,2.58982505306796e-06,3.26115400537161e-05,"Not significant","ENOSF1"
"ENSG00000066468",28.7031609448735,-2.14807626164742,0.457406548083408,-4.69620793722375,2.65035741663619e-06,3.33504849523962e-05,"Down","FGFR2"
"ENSG00000197879",8301.90316465615,0.524971519874781,0.111791549482304,4.69598571900895,2.65324079055705e-06,3.33634853105473e-05,"Not significant","MYO1C"
"ENSG00000105971",1473.28075328733,0.607676573445685,0.129478701249946,4.69325508812932,2.68891856923556e-06,3.37885572407356e-05,"Not significant","CAV2"
"ENSG00000078269",1092.05939329402,-0.650471316324354,0.13863696733144,-4.69190381789922,2.70674379985841e-06,3.3988860862846e-05,"Not significant","SYNJ2"
"ENSG00000154736",3780.49568538734,2.29279842529852,0.489156982144561,4.68724460447531,2.7690793376028e-06,3.47232535574782e-05,"Up","ADAMTS5"
"ENSG00000204072",347.262911178113,-0.57230391751169,0.122097015171383,-4.68728835597141,2.76848763065748e-06,3.47232535574782e-05,"Not significant","RP4-545K15.3"
"ENSG00000156931",825.349791488017,-0.487262425701835,0.104005080170634,-4.68498678047666,2.79978002461745e-06,3.50838314134134e-05,"Not significant","VPS8"
"ENSG00000197121",368.350916550192,-0.608026257441661,0.12984234261524,-4.68280412379357,2.82976894087197e-06,3.54349955151412e-05,"Not significant","PGAP1"
"ENSG00000214391",295.744282754271,-0.873406612801408,0.186525038531753,-4.68251672631458,2.83374056802114e-06,3.54601040406365e-05,"Not significant","RP11-121L10.3"
"ENSG00000075142",1208.4460991769,0.479561123579606,0.102458346269033,4.68054717885434,2.86110258131361e-06,3.57776711139023e-05,"Not significant","SRI"
"ENSG00000198862",909.049193904434,0.587403649958138,0.125727968126034,4.67202054334723,2.98251120327298e-06,3.72700221880931e-05,"Not significant","LTN1"
"ENSG00000185252",140.281375639161,-0.810031176535853,0.173539063836711,-4.6677166433146,3.0456553730673e-06,3.8032726930159e-05,"Not significant","ZNF74"
"ENSG00000243742",21.2155210445864,-2.16350421382283,0.463563285446574,-4.6671172669307,3.05455014317376e-06,3.8117403585958e-05,"Down","RPLP0P2"
"ENSG00000176597",139.275980718152,0.860954662542506,0.184579430660939,4.66441281923784,3.09499508254925e-06,3.85954020252615e-05,"Not significant","B3GNT5"
"ENSG00000267480",24.2621807842876,2.38707618268125,0.511898982440517,4.66317821399192,3.11362888920103e-06,3.88009372011562e-05,"Up","RP11-703I16.1"
"ENSG00000169902",1958.02779978536,-0.479722174798726,0.102877870500251,-4.66302590115873,3.11593517895391e-06,3.88028612892934e-05,"Not significant","TPST1"
"ENSG00000151729",361.024081347878,0.660278760493752,0.141715085610103,4.65919882594829,3.17442475082497e-06,3.95039524547107e-05,"Not significant","SLC25A4"
"ENSG00000185189",1346.52964589657,0.493572355405674,0.105954298366913,4.65835141200655,3.18751753211371e-06,3.96395283717755e-05,"Not significant","NRBP2"
"ENSG00000160746",1356.92936836086,0.41778404802888,0.0897259848328651,4.65622137006461,3.22065638917569e-06,4.00240358439808e-05,"Not significant","ANO10"
"ENSG00000101439",3936.8876908738,0.364098450536622,0.0782068189488617,4.65558445453075,3.23062942823921e-06,4.01203235881608e-05,"Not significant","CST3"
"ENSG00000103365",1205.06025652473,-0.410918183679485,0.0882693268530793,-4.65527718777602,3.23545130017278e-06,4.01525518545875e-05,"Not significant","GGA2"
"ENSG00000181381",683.801043306252,0.497388548573561,0.106914292035915,4.6522175763599,3.28384321904728e-06,4.07250762901379e-05,"Not significant","DDX60L"
"ENSG00000008441",10802.2094408843,-0.326378391477542,0.07015879169432,-4.65199561730715,3.28738067917762e-06,4.07409267401586e-05,"Not significant","NFIX"
"ENSG00000137752",264.071047780051,-0.677956619470777,0.14574326325579,-4.65171840073948,3.2918039357668e-06,4.0767725666035e-05,"Not significant","CASP1"
"ENSG00000120942",285.168330124299,0.7011883201266,0.150767082719583,4.65080511924984,3.30641663278254e-06,4.09205934950821e-05,"Not significant","UBIAD1"
"ENSG00000184985",66.8379829605404,1.18268221505225,0.254316190379234,4.65044012057842,3.31227407120092e-06,4.09649698572668e-05,"Up","SORCS2"
"ENSG00000237172",669.104820879137,-0.555619958422324,0.119521660003379,-4.64869680028386,3.34038813359745e-06,4.12843583447767e-05,"Not significant","B3GNT9"
"ENSG00000143631",267.55584228257,-0.867761737787283,0.186818210905983,-4.64495261772948,3.40154515098897e-06,4.20114124401596e-05,"Not significant","FLG"
"ENSG00000171792",330.4148027931,-0.578938178479694,0.124733434700196,-4.64140332438696,3.46050918626375e-06,4.27104049601012e-05,"Not significant","RHNO1"
"ENSG00000135596",1341.48802763232,0.428882252621069,0.0924831891519054,4.63740769056549,3.52806089412846e-06,4.35143598104818e-05,"Not significant","MICAL1"
"ENSG00000196305",2973.21204456864,-0.656785974287526,0.141636691922182,-4.63711744022078,3.53301692779247e-06,4.35457014640832e-05,"Not significant","IARS"
"ENSG00000095585",21.112756321606,-2.55538184990908,0.551227384277742,-4.63580352281904,3.55553573507477e-06,4.37933199281887e-05,"Down","BLNK"
"ENSG00000196152",134.742183103879,-0.800213848608391,0.172654066565226,-4.63478135515609,3.57314944605616e-06,4.39802258097507e-05,"Not significant","ZNF79"
"ENSG00000157827",1642.38681460974,0.505123309648836,0.109011467354885,4.63367131830648,3.59237204469188e-06,4.41866662413943e-05,"Not significant","FMNL2"
"ENSG00000015520",17.5126902473431,-2.82000667635817,0.609073855988234,-4.62999133624386,3.65681032700289e-06,4.49486051918991e-05,"Down","NPC1L1"
"ENSG00000080822",779.024248806421,0.501382821506288,0.108301642040178,4.62950341344118,3.66543684505711e-06,4.50239490395571e-05,"Not significant","CLDND1"
"ENSG00000175066",535.41405939873,0.600377937889988,0.129737499227048,4.62763612268563,3.6986312624221e-06,4.5400761690943e-05,"Not significant","GK5"
"ENSG00000198108",41.0023438855144,1.4330521339642,0.309729639073508,4.62678398570726,3.71387510090801e-06,4.55541245810496e-05,"Up","CHSY3"
"ENSG00000253833",84.9518425316552,1.153282307999,0.249269108870113,4.62665555802963,3.71617775392214e-06,4.55541245810496e-05,"Up","RP11-367E12.4"
"ENSG00000196139",1847.64483333434,-0.655881522430413,0.141784647858665,-4.62589943506588,3.72976248827509e-06,4.56895904813699e-05,"Not significant","AKR1C3"
"ENSG00000169857",277.295349391017,0.627201503050383,0.135590065369377,4.62571871576099,3.73301638795586e-06,4.56984056399322e-05,"Not significant","AVEN"
"ENSG00000100968",3760.02686000262,-0.518003160240867,0.111991662987644,-4.62537251811342,3.73925737124728e-06,4.57437509622327e-05,"Not significant","NFATC4"
"ENSG00000108256",2441.31434277646,0.389584698057909,0.0842324686737166,4.62511314451683,3.74393971056572e-06,4.57699802446922e-05,"Not significant","NUFIP2"
"ENSG00000112414",771.887994634728,0.703038527716681,0.152027667861431,4.62441171140954,3.75663049538199e-06,4.58940115804391e-05,"Not significant","GPR126"
"ENSG00000011347",148.299121469337,-0.913808316703392,0.197661590707743,-4.62309502534827,3.78056428116622e-06,4.61551354894985e-05,"Not significant","SYT7"
"ENSG00000261801",202.706083900525,-0.686630253478028,0.148562151501212,-4.62183837901962,3.80354298502029e-06,4.64042537928862e-05,"Not significant","LOXL1-AS1"
"ENSG00000177575",10.1021614404928,4.36832279279288,0.94576402581992,4.61882951088757,3.85910767746234e-06,4.70503243002035e-05,"Up","CD163"
"ENSG00000165195",151.546958283344,0.91794789292533,0.198786163827496,4.61776551874059,3.87894196644638e-06,4.72601902290278e-05,"Not significant","PIGA"
"ENSG00000118526",5865.95403062704,0.498551420354419,0.108004575226496,4.61602130566143,3.91166806521978e-06,4.76267377123856e-05,"Not significant","TCF21"
"ENSG00000115841",181.602625196719,0.774248396566106,0.167750428783765,4.61547789880247,3.92191778431774e-06,4.77193127441413e-05,"Not significant","RMDN2"
"ENSG00000038274",1701.28108213738,0.527207205013846,0.114310520914845,4.6120619589039,3.98694105862833e-06,4.84450951274838e-05,"Not significant","MAT2B"
"ENSG00000180672",133.2480638932,1.27978809951139,0.277484498786487,4.61210664058081,3.98608390092629e-06,4.84450951274838e-05,"Up","AC007362.1"
"ENSG00000120896",3047.89493747009,0.424444543861066,0.0921446495752522,4.60628528967852,4.09925902807977e-06,4.97763224204272e-05,"Not significant","SORBS3"
"ENSG00000214274",62.0381840241942,1.12493015459865,0.244292347839982,4.60485219674383,4.12758911014551e-06,5.00865994846191e-05,"Up","ANG"
"ENSG00000165868",332.499678008947,-0.77154255992791,0.167594884466598,-4.60361640740701,4.15216936915443e-06,5.03509872660341e-05,"Not significant","HSPA12A"
"ENSG00000106003",16.4281623709883,-2.69125200992281,0.58464269671136,-4.60324233084791,4.15963749103362e-06,5.04076500257515e-05,"Down","LFNG"
"ENSG00000166946",983.274994868558,0.421421696394839,0.0915603176868974,4.60266747692976,4.17113905742225e-06,5.05130822588569e-05,"Not significant","CCNDBP1"
"ENSG00000163017",1159.27296789865,1.63012703697274,0.354390424840878,4.59980553285171,4.22885529477823e-06,5.11776635405644e-05,"Up","ACTG2"
"ENSG00000132824",6959.65302835729,0.411954138337546,0.0895760773687747,4.59893032200525,4.24665775617348e-06,5.13586402812342e-05,"Not significant","SERINC3"
"ENSG00000187634",61.9616066700095,-1.63037825926079,0.354841067220179,-4.59467184008085,4.33430823443177e-06,5.23835429512558e-05,"Down","SAMD11"
"ENSG00000150510",318.427610762773,0.724989684772787,0.157795328931031,4.59449395418838,4.338007041097e-06,5.23931299163169e-05,"Not significant","FAM124A"
"ENSG00000109846",1735.14633327597,0.480081891363128,0.104537371693292,4.5924427177265,4.38087779284106e-06,5.28754942172088e-05,"Not significant","CRYAB"
"ENSG00000168386",2124.77151242709,-0.589485579608993,0.12842585727818,-4.59008483262155,4.43065899297842e-06,5.34405638537705e-05,"Not significant","FILIP1L"
"ENSG00000138135",37.8397097714386,-1.67260734010555,0.364593562854892,-4.58759427075031,4.48382974705599e-06,5.40457339564931e-05,"Down","CH25H"
"ENSG00000139291",526.02060302577,0.695925283989995,0.151703574602194,4.58740201616799,4.48795948846603e-06,5.4059375748844e-05,"Not significant","TMEM19"
"ENSG00000008853",558.502761960499,0.547721011121339,0.119485873212294,4.58398132261367,4.56205005752119e-06,5.48910637289127e-05,"Not significant","RHOBTB2"
"ENSG00000072682",3701.47963038759,-0.360216444011582,0.0785823883019848,-4.58393352244912,4.56309364072982e-06,5.48910637289127e-05,"Not significant","P4HA2"
"ENSG00000224945",153.113165184859,0.860996729515698,0.18785154892711,4.58338903476267,4.5749971605874e-06,5.49975658664746e-05,"Not significant","RP11-82L18.2"
"ENSG00000110002",930.559985105222,-0.480651200920647,0.104931021960811,-4.58063966154984,4.63555934766079e-06,5.5688478452378e-05,"Not significant","VWA5A"
"ENSG00000169756",1703.45517510217,-0.421923416754052,0.0921822651912486,-4.57705629036884,4.71564602556913e-06,5.66128689301349e-05,"Not significant","LIMS1"
"ENSG00000233901",103.221615901236,-0.961494819693663,0.210508410637597,-4.5674888560578,4.93601911134434e-06,5.92190928913913e-05,"Not significant","RP11-65J3.1"
"ENSG00000153823",1396.4598601049,0.598124277299838,0.130962788903221,4.56713149062394,4.9444387069964e-06,5.92806640721802e-05,"Not significant","PID1"
"ENSG00000172379",1478.19158130539,0.559661867063354,0.122593907026471,4.56516869914675,4.99092821859799e-06,5.97982841446903e-05,"Not significant","ARNT2"
"ENSG00000259583",69.842845818744,-1.09607117609832,0.240232320826003,-4.56254667286087,5.0536854496223e-06,6.05099973622771e-05,"Down","RP11-66B24.4"
"ENSG00000205352",685.62150758154,0.469020627610185,0.102841817294375,4.56060229145559,5.10071072966576e-06,6.10325254660472e-05,"Not significant","PRR13"
"ENSG00000205730",1637.36864556834,0.387239221564627,0.0850153916690339,4.55493074797743,5.24028392780497e-06,6.26610078157688e-05,"Not significant","ITPRIPL2"
"ENSG00000109674",47.9137964257685,-1.42660338059944,0.313316926172162,-4.55322793450216,5.2828979831082e-06,6.31287053886064e-05,"Down","NEIL3"
"ENSG00000162944",249.733900508604,-0.856969472129096,0.188257613943871,-4.55211055837882,5.31104115567495e-06,6.3422976237835e-05,"Not significant","RFTN2"
"ENSG00000124831",2131.65673012131,0.615383961993374,0.135194976451585,4.55182565317988,5.31823995077378e-06,6.34669111795849e-05,"Not significant","LRRFIP1"
"ENSG00000167371",294.394719989536,-0.76320662697411,0.167754108167553,-4.54955550901811,5.37593517446793e-06,6.41130046732842e-05,"Not significant","PRRT2"
"ENSG00000100401",1984.38892623674,0.369861702110833,0.0813075407732794,4.54892250575094,5.39212935685034e-06,6.42636328901027e-05,"Not significant","RANGAP1"
"ENSG00000164465",652.767784508253,-0.543479306025277,0.11952008209721,-4.54717982525518,5.43695415143374e-06,6.47550576345134e-05,"Not significant","DCBLD1"
"ENSG00000186340",14436.0357437015,-0.525744612020371,0.115704969138667,-4.54383779654521,5.52391701754877e-06,6.57473740332934e-05,"Not significant","THBS2"
"ENSG00000107438",2869.90383613844,0.762430889813498,0.167799739757792,4.5436953055709,5.52765421268761e-06,6.57484569677988e-05,"Not significant","PDLIM1"
"ENSG00000125772",324.769669718194,-0.564908086234162,0.124334697788192,-4.54344681157708,5.5341774036669e-06,6.57826545437849e-05,"Not significant","GPCPD1"
"ENSG00000166912",529.555026606777,0.697198531513428,0.153467884912731,4.54296045006346,5.54696616426527e-06,6.58912344361208e-05,"Not significant","MTMR10"
"ENSG00000110422",2510.6605021753,0.555086485994153,0.12223775431033,4.54103962499944,5.5977508510124e-06,6.64507197797601e-05,"Not significant","HIPK3"
"ENSG00000133059",1628.25219989915,-0.455963427792729,0.100520279747469,-4.53603421059131,5.73218859144104e-06,6.80018583426743e-05,"Not significant","DSTYK"
"ENSG00000123405",13.5285848772424,-2.77245420434516,0.611359655227944,-4.53489886131178,5.7631094888208e-06,6.83237280094785e-05,"Down","NFE2"
"ENSG00000104043",794.926843038189,-0.518596644373212,0.114379507857152,-4.53399961312027,5.78771348102374e-06,6.85703347502103e-05,"Not significant","ATP8B4"
"ENSG00000168884",652.15947352173,0.501251016710297,0.110592778979085,4.53240276026603,5.83165235802393e-06,6.90455386210687e-05,"Not significant","TNIP2"
"ENSG00000148834",1235.82191338503,0.435250839682072,0.0960634868589724,4.53086655412632,5.87422367109629e-06,6.95039378196905e-05,"Not significant","GSTO1"
"ENSG00000173083",49.719619032685,1.3576255966069,0.299775057035661,4.52881440514712,5.93155703787928e-06,7.01362862341241e-05,"Up","HPSE"
"ENSG00000181852",1214.65236121635,0.438719011826934,0.0969061449959496,4.52725688185483,5.97542852920232e-06,7.0608733445987e-05,"Not significant","RNF41"
"ENSG00000143322",1137.6769848978,0.52835680282516,0.116736544084447,4.52606171417022,6.00930377931594e-06,7.09620258735606e-05,"Not significant","ABL2"
"ENSG00000223756",491.646243308433,-0.548680276417238,0.121230534338116,-4.52592475495447,6.01319740099826e-06,7.09620258735606e-05,"Not significant","TSSC2"
"ENSG00000197119",339.207985345621,-0.652573557931394,0.144321411611477,-4.52166834182696,6.13541378461404e-06,7.23569531485679e-05,"Not significant","SLC25A29"
"ENSG00000179862",55.1845099880075,1.41260504531599,0.312617603102827,4.51863564717868,6.22393933120314e-06,7.33529895557223e-05,"Up","CITED4"
"ENSG00000260822",146.042795773267,0.829347897177954,0.183548104137463,4.51842257415439,6.23020475508705e-06,7.33788714198104e-05,"Not significant","GS1-358P8.4"
